layer,unit,description,similarity,sim correlation
encoder.layers.encoder_layer_10,376,zebra,0.29260254,0.03327055275440216
encoder.layers.encoder_layer_10,377,juvenile,0.41885376,0.22042930126190186
encoder.layers.encoder_layer_10,378,textile,0.18695068,0.16452817618846893
encoder.layers.encoder_layer_10,379,specimen,0.2348938,0.08747109025716782
encoder.layers.encoder_layer_10,380,fungi,0.22314453,0.16206008195877075
encoder.layers.encoder_layer_10,381,maize,0.14257812,0.08753504604101181
encoder.layers.encoder_layer_10,382,embryo,0.13778687,0.02102678082883358
encoder.layers.encoder_layer_10,383,cat,0.19540405,0.12470424920320511
encoder.layers.encoder_layer_10,384,yeast,0.1930542,0.15881608426570892
encoder.layers.encoder_layer_10,385,web,0.302063,0.0697522982954979
encoder.layers.encoder_layer_10,386,maize,0.23184204,0.08198946714401245
encoder.layers.encoder_layer_10,387,crossword,0.5003357,0.09757322818040848
encoder.layers.encoder_layer_10,388,svg,0.19442749,0.10923817753791809
encoder.layers.encoder_layer_10,389,daisy,0.36398315,0.12520724534988403
encoder.layers.encoder_layer_10,390,furnished,0.33743286,0.10356814414262772
encoder.layers.encoder_layer_10,391,wicker,0.17486572,0.03003968857228756
encoder.layers.encoder_layer_10,392,parrot,0.18865967,0.07511365413665771
encoder.layers.encoder_layer_10,393,crossword,0.37506104,0.07130798697471619
encoder.layers.encoder_layer_10,394,flooring,0.15737915,0.09166119247674942
encoder.layers.encoder_layer_10,395,homepage,0.29812622,0.07493340969085693
encoder.layers.encoder_layer_10,396,garrison,0.13278198,-0.04656301811337471
encoder.layers.encoder_layer_10,397,crossword,0.3907776,0.07084759324789047
encoder.layers.encoder_layer_10,398,flooring,0.13366699,0.08916591107845306
encoder.layers.encoder_layer_10,399,crossword,0.33026123,0.08893588185310364
encoder.layers.encoder_layer_10,400,web,0.24301147,-0.06753738969564438
encoder.layers.encoder_layer_10,401,broccoli,0.15029907,0.08930402249097824
encoder.layers.encoder_layer_10,402,rot,0.18334961,-0.0011974773369729519
encoder.layers.encoder_layer_10,403,stain,0.08370972,0.15580740571022034
encoder.layers.encoder_layer_10,404,zebra,0.33673096,0.02851378172636032
encoder.layers.encoder_layer_10,405,benches,0.09466553,0.0824754387140274
encoder.layers.encoder_layer_10,406,textile,0.2967224,0.1305411458015442
encoder.layers.encoder_layer_10,407,bread,0.18508911,0.04319864884018898
encoder.layers.encoder_layer_10,408,mileage,0.2451477,0.10295732319355011
encoder.layers.encoder_layer_10,409,python,0.30245972,0.1113891750574112
encoder.layers.encoder_layer_10,410,mellon,0.14163208,0.03134375438094139
encoder.layers.encoder_layer_10,411,keyboard,0.23025513,0.11448623985052109
encoder.layers.encoder_layer_10,412,web,0.37445068,-0.002905277069658041
encoder.layers.encoder_layer_10,413,crossword,0.5274048,0.12918713688850403
encoder.layers.encoder_layer_10,414,agricultural,0.2947998,0.009189597330987453
encoder.layers.encoder_layer_10,415,crossword,0.61602783,0.1022072583436966
encoder.layers.encoder_layer_10,416,mileage,0.36947632,0.1356540024280548
encoder.layers.encoder_layer_10,417,crossword,0.2772827,0.08674035966396332
encoder.layers.encoder_layer_10,418,habitat,0.17248535,0.15377241373062134
encoder.layers.encoder_layer_10,419,volcano,0.19937134,0.018548421561717987
encoder.layers.encoder_layer_10,420,forests,0.39279175,0.002016986021772027
encoder.layers.encoder_layer_10,421,widget,0.17233276,0.07434685528278351
encoder.layers.encoder_layer_10,422,cat,0.24450684,0.12546615302562714
encoder.layers.encoder_layer_10,423,cursor,0.22283936,0.1015910655260086
encoder.layers.encoder_layer_10,424,webs,0.118255615,0.08003149926662445
encoder.layers.encoder_layer_10,425,guess,0.1821289,0.027133043855428696
encoder.layers.encoder_layer_10,426,wetland,0.27349854,0.19115906953811646
encoder.layers.encoder_layer_10,427,fungi,0.37060547,0.161875918507576
encoder.layers.encoder_layer_10,428,bee,0.111450195,0.10510493814945221
encoder.layers.encoder_layer_10,429,mare,0.2914734,0.11896301805973053
encoder.layers.encoder_layer_10,430,street,0.3058777,0.1131155863404274
encoder.layers.encoder_layer_10,431,graduation,0.14382935,0.0746329128742218
encoder.layers.encoder_layer_10,432,dotted,0.3034973,0.05874132364988327
encoder.layers.encoder_layer_10,433,habit,0.28155518,0.0308104008436203
encoder.layers.encoder_layer_10,434,carisoprodol,0.26483154,0.0045243981294333935
encoder.layers.encoder_layer_10,435,yellowstone,0.35928345,0.06311235576868057
encoder.layers.encoder_layer_10,436,lattice,0.20407104,0.09758101403713226
encoder.layers.encoder_layer_10,437,garnet,0.20550537,0.016345443204045296
encoder.layers.encoder_layer_10,438,tiger,0.22866821,0.11197919398546219
encoder.layers.encoder_layer_10,439,female,0.27172852,0.026817524805665016
encoder.layers.encoder_layer_10,440,daisy,0.25524902,0.136746346950531
encoder.layers.encoder_layer_10,441,textile,0.14971924,0.03378777578473091
encoder.layers.encoder_layer_10,442,crossword,0.16845703,0.06960977613925934
encoder.layers.encoder_layer_10,443,butterfly,0.25671387,0.16157162189483643
encoder.layers.encoder_layer_10,444,pueblo,0.17965698,-0.0011103288270533085
encoder.layers.encoder_layer_10,445,archery,0.14465332,0.016586434096097946
encoder.layers.encoder_layer_10,446,escherichia,0.31607056,0.011942514218389988
encoder.layers.encoder_layer_10,447,keyboard,0.3434143,0.12520310282707214
encoder.layers.encoder_layer_10,448,coastline,0.17333984,0.10931215435266495
encoder.layers.encoder_layer_10,449,crossword,0.46307373,0.10518315434455872
encoder.layers.encoder_layer_10,450,textile,0.18014526,0.10720161348581314
encoder.layers.encoder_layer_10,451,webs,0.21398926,0.11769794672727585
encoder.layers.encoder_layer_10,452,sewer,0.20297241,0.09996330738067627
encoder.layers.encoder_layer_10,453,keyboard,0.15939331,0.06536851823329926
encoder.layers.encoder_layer_10,454,yarn,0.13278198,0.06804533302783966
encoder.layers.encoder_layer_10,455,mushroom,0.12609863,0.0989488810300827
encoder.layers.encoder_layer_10,456,infants,0.11581421,0.034567445516586304
encoder.layers.encoder_layer_10,457,mating,0.28567505,0.18523891270160675
encoder.layers.encoder_layer_10,458,textile,0.2104187,0.16905535757541656
encoder.layers.encoder_layer_10,459,webs,0.22213745,0.07730670273303986
encoder.layers.encoder_layer_10,460,thistle,0.21368408,0.08457348495721817
encoder.layers.encoder_layer_10,461,cabin,0.26437378,0.10393553972244263
encoder.layers.encoder_layer_10,462,specimen,0.31002808,0.10212940722703934
encoder.layers.encoder_layer_10,463,handful,0.15466309,0.17509236931800842
encoder.layers.encoder_layer_10,464,contested,0.21450806,0.1129232868552208
encoder.layers.encoder_layer_10,465,zebra,0.37158203,0.05565943196415901
encoder.layers.encoder_layer_10,466,head,0.14520264,-0.02486015297472477
encoder.layers.encoder_layer_10,467,skin,0.12832642,0.0741436555981636
encoder.layers.encoder_layer_10,468,stripe,0.20626831,0.043370068073272705
encoder.layers.encoder_layer_10,469,costume,0.14929199,0.11517613381147385
encoder.layers.encoder_layer_10,470,landscapes,0.29803467,0.21107006072998047
encoder.layers.encoder_layer_10,471,zebra,0.36218262,0.0387701690196991
encoder.layers.encoder_layer_10,472,crossword,0.26101685,0.06219739466905594
encoder.layers.encoder_layer_10,473,corridors,0.25082397,0.0945473164319992
encoder.layers.encoder_layer_10,474,horticulture,0.20217896,0.03163604438304901
encoder.layers.encoder_layer_10,475,fruit,0.28930664,0.05290406197309494
encoder.layers.encoder_layer_10,476,peacock,0.3779602,0.09512653201818466
encoder.layers.encoder_layer_10,477,ceilings,0.122924805,0.10188493132591248
encoder.layers.encoder_layer_10,478,textile,0.23431396,0.16457286477088928
encoder.layers.encoder_layer_10,479,garnet,0.12454224,-0.001878773677162826
encoder.layers.encoder_layer_10,480,sunset,0.12063599,0.14679937064647675
encoder.layers.encoder_layer_10,481,rockies,0.21652222,0.0489773228764534
encoder.layers.encoder_layer_10,482,drosophila,0.1984253,0.0418781079351902
encoder.layers.encoder_layer_10,483,crossword,0.32867432,0.07055599987506866
encoder.layers.encoder_layer_10,484,broccoli,0.20806885,0.1418636441230774
encoder.layers.encoder_layer_10,485,stripes,0.18762207,0.04731143265962601
encoder.layers.encoder_layer_10,486,conservatory,0.15161133,0.048333995044231415
encoder.layers.encoder_layer_10,487,daisy,0.14996338,0.04464121162891388
encoder.layers.encoder_layer_10,488,flooring,0.27697754,0.07834894955158234
encoder.layers.encoder_layer_10,489,mileage,0.17404175,0.09693243354558945
encoder.layers.encoder_layer_10,490,entrance,0.34432983,0.18811340630054474
encoder.layers.encoder_layer_10,491,snowmobile,0.21380615,0.1008310616016388
encoder.layers.encoder_layer_10,492,kitchen,0.31155396,0.10019303113222122
encoder.layers.encoder_layer_10,493,juvenile,0.23596191,0.10881298035383224
encoder.layers.encoder_layer_10,494,branch,0.11590576,0.17565616965293884
encoder.layers.encoder_layer_10,495,web,0.20306396,0.04386214166879654
encoder.layers.encoder_layer_10,496,mating,0.30111694,0.26200512051582336
encoder.layers.encoder_layer_10,497,branches,0.21188354,0.19862815737724304
encoder.layers.encoder_layer_10,498,habit,0.18591309,-0.004748267121613026
encoder.layers.encoder_layer_10,499,grid,0.30526733,0.08920376002788544
encoder.layers.encoder_layer_10,500,thistle,0.19476318,0.0875682383775711
encoder.layers.encoder_layer_10,501,pattern,0.22433472,0.06469634175300598
encoder.layers.encoder_layer_10,502,vampire,0.17272949,-0.02110430598258972
encoder.layers.encoder_layer_10,503,hostels,0.21459961,0.05963706970214844
encoder.layers.encoder_layer_10,504,turtle,0.18841553,0.11110427230596542
encoder.layers.encoder_layer_10,505,carisoprodol,0.28216553,0.03494071587920189
encoder.layers.encoder_layer_10,506,drosophila,0.2446289,0.012546127662062645
encoder.layers.encoder_layer_10,507,participant,0.096588135,-0.008067259564995766
encoder.layers.encoder_layer_10,508,garnet,0.1269226,-0.010703913867473602
encoder.layers.encoder_layer_10,509,carisoprodol,0.24243164,0.009560096077620983
encoder.layers.encoder_layer_10,510,bees,0.15441895,0.04533305764198303
encoder.layers.encoder_layer_10,511,vaults,0.13516235,0.10401757806539536
encoder.layers.encoder_layer_10,512,monument,0.15942383,0.05726426839828491
encoder.layers.encoder_layer_10,513,stripes,0.2659607,0.042224835604429245
encoder.layers.encoder_layer_10,514,textile,0.3352356,0.16807794570922852
encoder.layers.encoder_layer_10,515,crossword,0.35864258,0.10051683336496353
encoder.layers.encoder_layer_10,516,webs,0.5315552,0.022310547530651093
encoder.layers.encoder_layer_10,517,river,0.14309692,0.07763740420341492
encoder.layers.encoder_layer_10,518,window,0.08615112,-0.047325409948825836
encoder.layers.encoder_layer_10,519,textile,0.21914673,0.15958678722381592
encoder.layers.encoder_layer_10,520,instrument,0.093933105,0.2045804113149643
encoder.layers.encoder_layer_10,521,maize,0.41134644,0.09606754779815674
encoder.layers.encoder_layer_10,522,flower,0.26431274,0.10916884988546371
encoder.layers.encoder_layer_10,523,fungi,0.2024231,0.0685756504535675
encoder.layers.encoder_layer_10,524,alps,0.38046265,0.1079915389418602
encoder.layers.encoder_layer_10,525,juvenile,0.25064087,0.18796712160110474
encoder.layers.encoder_layer_10,526,roofing,0.1777649,0.04882734268903732
encoder.layers.encoder_layer_10,527,specimen,0.28381348,0.08611398190259933
encoder.layers.encoder_layer_10,528,crossword,0.11553955,0.06516542285680771
encoder.layers.encoder_layer_10,529,wicker,0.42364502,0.07575833052396774
encoder.layers.encoder_layer_10,530,logo,0.20706177,0.044794194400310516
encoder.layers.encoder_layer_10,531,fields,0.16183472,0.10189331322908401
encoder.layers.encoder_layer_10,532,regard,0.19165039,-0.07594780623912811
encoder.layers.encoder_layer_10,533,female,0.36553955,0.09582490473985672
encoder.layers.encoder_layer_10,534,quilts,0.115722656,0.08482883870601654
encoder.layers.encoder_layer_10,535,textile,0.19540405,0.19802190363407135
encoder.layers.encoder_layer_10,536,carisoprodol,0.25616455,0.018175853416323662
encoder.layers.encoder_layer_10,537,atmosphere,0.08779907,0.10732720047235489
encoder.layers.encoder_layer_10,538,keyboard,0.18447876,0.12775908410549164
encoder.layers.encoder_layer_10,539,fibers,0.16067505,0.008818989619612694
encoder.layers.encoder_layer_10,540,vehicles,0.15762329,0.24231119453907013
encoder.layers.encoder_layer_10,541,flores,0.1977539,0.053252529352903366
encoder.layers.encoder_layer_10,542,juvenile,0.2600708,0.11007709801197052
encoder.layers.encoder_layer_10,543,web,0.5954895,0.018152745440602303
encoder.layers.encoder_layer_10,544,monument,0.19067383,0.04840260371565819
encoder.layers.encoder_layer_10,545,textile,0.17285156,0.14863862097263336
encoder.layers.encoder_layer_10,546,rims,0.14852905,0.08005810528993607
encoder.layers.encoder_layer_10,547,segments,0.24694824,-0.05831259861588478
encoder.layers.encoder_layer_10,548,crossword,0.46676636,0.09721510857343674
encoder.layers.encoder_layer_10,549,whistler,0.31900024,0.1040889248251915
encoder.layers.encoder_layer_10,550,textile,0.21328735,0.15471701323986053
encoder.layers.encoder_layer_10,551,juvenile,0.22113037,-0.008204137906432152
encoder.layers.encoder_layer_10,552,habit,0.27041626,-0.02204948477447033
encoder.layers.encoder_layer_10,553,textile,0.27490234,0.1758566051721573
encoder.layers.encoder_layer_10,554,yellowstone,0.13973999,0.05053865909576416
encoder.layers.encoder_layer_10,555,zebra,0.34835815,0.11792892217636108
encoder.layers.encoder_layer_10,556,monument,0.11981201,0.0505891814827919
encoder.layers.encoder_layer_10,557,field,0.25808716,0.09995247423648834
encoder.layers.encoder_layer_10,558,crochet,0.20281982,0.05319150909781456
encoder.layers.encoder_layer_10,559,carisoprodol,0.27008057,0.028322884812951088
encoder.layers.encoder_layer_10,560,arabidopsis,0.14697266,0.00869019702076912
encoder.layers.encoder_layer_10,561,textile,0.1481018,0.08112717419862747
encoder.layers.encoder_layer_10,562,textile,0.24777222,0.1685570329427719
encoder.layers.encoder_layer_10,563,nemo,0.27182007,0.167549729347229
encoder.layers.encoder_layer_10,564,street,0.26641846,0.10089340060949326
encoder.layers.encoder_layer_10,565,sailing,0.3394165,0.15071499347686768
encoder.layers.encoder_layer_10,566,forest,0.2157898,0.0016189601738005877
encoder.layers.encoder_layer_10,567,juvenile,0.44500732,0.19489172101020813
encoder.layers.encoder_layer_10,568,clarinet,0.18231201,0.0810147076845169
encoder.layers.encoder_layer_10,569,fungi,0.18804932,0.12234847992658615
encoder.layers.encoder_layer_10,570,textile,0.30319214,0.184109628200531
encoder.layers.encoder_layer_10,571,geology,0.27514648,0.13027223944664001
encoder.layers.encoder_layer_10,572,juvenile,0.347229,0.15580326318740845
encoder.layers.encoder_layer_10,573,fungi,0.42593384,0.19945262372493744
encoder.layers.encoder_layer_10,574,bloody,0.22924805,0.06456165015697479
encoder.layers.encoder_layer_10,575,flores,0.22940063,0.052638959139585495
encoder.layers.encoder_layer_10,576,webs,0.3260193,0.12585192918777466
encoder.layers.encoder_layer_10,577,specimen,0.2920227,0.11378530412912369
encoder.layers.encoder_layer_10,578,webs,0.22061157,0.06941129267215729
encoder.layers.encoder_layer_10,579,logo,0.22140503,0.11166494339704514
encoder.layers.encoder_layer_10,580,street,0.33425903,0.15772685408592224
encoder.layers.encoder_layer_10,581,plaques,0.20358276,0.08253363519906998
encoder.layers.encoder_layer_10,582,wetland,0.20123291,0.13102158904075623
encoder.layers.encoder_layer_10,583,redhead,0.094696045,0.0034880652092397213
encoder.layers.encoder_layer_10,584,snowmobile,0.2406311,0.09414122998714447
encoder.layers.encoder_layer_10,585,web,0.31854248,0.0050319223664700985
encoder.layers.encoder_layer_10,586,screened,0.2512207,0.08114034682512283
encoder.layers.encoder_layer_10,587,undergraduates,0.25949097,0.06305409222841263
encoder.layers.encoder_layer_10,588,handful,0.25009155,0.1241011917591095
encoder.layers.encoder_layer_10,589,watersports,0.3274536,0.11636609584093094
encoder.layers.encoder_layer_10,590,grid,0.12460327,0.07264937460422516
encoder.layers.encoder_layer_10,591,curtains,0.31240845,0.05661235749721527
encoder.layers.encoder_layer_10,592,juvenile,0.23477173,0.22282631695270538
encoder.layers.encoder_layer_10,593,participant,0.16818237,0.009950518608093262
encoder.layers.encoder_layer_10,594,juvenile,0.18341064,0.10453356057405472
encoder.layers.encoder_layer_10,595,thistle,0.24969482,0.11335363984107971
encoder.layers.encoder_layer_10,596,pumpkin,0.14407349,0.08337803930044174
encoder.layers.encoder_layer_10,597,sediments,0.15252686,0.027727635577321053
encoder.layers.encoder_layer_10,598,maize,0.30529785,0.10415749251842499
encoder.layers.encoder_layer_10,599,blinds,0.27069092,0.0789564773440361
encoder.layers.encoder_layer_10,600,woodland,0.26116943,0.10231062769889832
encoder.layers.encoder_layer_10,601,leopard,0.10580444,0.09171201288700104
encoder.layers.encoder_layer_10,602,broccoli,0.2064209,0.0625932589173317
encoder.layers.encoder_layer_10,603,checker,0.15081787,-0.039407677948474884
encoder.layers.encoder_layer_10,604,textile,0.2368164,0.07727589458227158
encoder.layers.encoder_layer_10,605,quilts,0.16833496,0.05632409825921059
encoder.layers.encoder_layer_10,606,rims,0.20309448,0.10344578325748444
encoder.layers.encoder_layer_10,607,infants,0.18789673,0.07089100778102875
encoder.layers.encoder_layer_10,608,cello,0.13690186,0.06106533110141754
encoder.layers.encoder_layer_10,609,zeppelin,0.11450195,0.05608029291033745
encoder.layers.encoder_layer_10,610,carisoprodol,0.26641846,0.013845792040228844
encoder.layers.encoder_layer_10,611,hay,0.097839355,0.05763603374361992
encoder.layers.encoder_layer_10,612,habit,0.17236328,-0.0282477717846632
encoder.layers.encoder_layer_10,613,airborne,0.39151,0.09688744693994522
encoder.layers.encoder_layer_10,614,mushroom,0.19998169,0.1359301656484604
encoder.layers.encoder_layer_10,615,sewer,0.21664429,0.09633857756853104
encoder.layers.encoder_layer_10,616,mating,0.21795654,0.19627732038497925
encoder.layers.encoder_layer_10,617,specimen,0.23904419,0.05862530693411827
encoder.layers.encoder_layer_10,618,peruvian,0.08203125,0.04164206609129906
encoder.layers.encoder_layer_10,619,broccoli,0.27389526,0.16576160490512848
encoder.layers.encoder_layer_10,620,butterfly,0.37371826,0.18942880630493164
encoder.layers.encoder_layer_10,621,dotted,0.19760132,0.014304784126579762
encoder.layers.encoder_layer_10,622,fungi,0.29919434,0.16734133660793304
encoder.layers.encoder_layer_10,623,broccoli,0.2546692,0.13451847434043884
encoder.layers.encoder_layer_10,624,forest,0.20620728,0.004012924153357744
encoder.layers.encoder_layer_10,625,cat,0.116485596,0.06750217825174332
encoder.layers.encoder_layer_10,626,embryos,0.2102356,0.07029914110898972
encoder.layers.encoder_layer_10,627,fruits,0.14743042,0.07751835882663727
encoder.layers.encoder_layer_10,628,logo,0.22354126,-0.04467835649847984
encoder.layers.encoder_layer_10,629,segments,0.19973755,-0.08551890403032303
encoder.layers.encoder_layer_10,630,pumpkin,0.1376648,0.11126163601875305
encoder.layers.encoder_layer_10,631,cabinets,0.14929199,0.18318478763103485
encoder.layers.encoder_layer_10,632,grille,0.1552124,0.05373465269804001
encoder.layers.encoder_layer_10,633,yellowstone,0.20639038,0.07233913242816925
encoder.layers.encoder_layer_10,634,flooring,0.22595215,0.10935936123132706
encoder.layers.encoder_layer_10,635,spider,0.16656494,0.10492758452892303
encoder.layers.encoder_layer_10,636,plaque,0.4274292,0.0829731822013855
encoder.layers.encoder_layer_10,637,mileage,0.24591064,0.10311469435691833
encoder.layers.encoder_layer_10,638,snorkeling,0.13439941,0.15549015998840332
encoder.layers.encoder_layer_10,639,squares,0.07281494,0.06435531377792358
encoder.layers.encoder_layer_10,640,plaques,0.20587158,0.1264243721961975
encoder.layers.encoder_layer_10,641,finch,0.118896484,0.1193421334028244
encoder.layers.encoder_layer_10,642,leopard,0.17077637,0.047308698296546936
encoder.layers.encoder_layer_10,643,monument,0.20452881,0.10720472782850266
encoder.layers.encoder_layer_10,644,daisy,0.22363281,0.10157531499862671
encoder.layers.encoder_layer_10,645,rope,0.13653564,0.009723746217787266
encoder.layers.encoder_layer_10,646,svg,0.18341064,0.020119743421673775
encoder.layers.encoder_layer_10,647,fungi,0.22219849,0.1738279014825821
encoder.layers.encoder_layer_10,648,curtains,0.21801758,0.06095172464847565
encoder.layers.encoder_layer_10,649,birding,0.28463745,0.23643065989017487
encoder.layers.encoder_layer_10,650,barcode,0.14654541,0.13820484280586243
encoder.layers.encoder_layer_10,651,flower,0.32260132,0.17567382752895355
encoder.layers.encoder_layer_10,652,lattice,0.22232056,0.10793429613113403
encoder.layers.encoder_layer_10,653,specimen,0.2246399,0.1366126835346222
encoder.layers.encoder_layer_10,654,female,0.29211426,0.03794422000646591
encoder.layers.encoder_layer_10,655,bedrooms,0.3517456,0.09934324771165848
encoder.layers.encoder_layer_10,656,bedrooms,0.13339233,0.09646888077259064
encoder.layers.encoder_layer_10,657,carisoprodol,0.21398926,-0.021710937842726707
encoder.layers.encoder_layer_10,658,zebra,0.62194824,0.02793826535344124
encoder.layers.encoder_layer_10,659,juvenile,0.24032593,0.11494900286197662
encoder.layers.encoder_layer_10,660,juvenile,0.38256836,0.20871150493621826
encoder.layers.encoder_layer_10,661,grid,0.25912476,0.09860724955797195
encoder.layers.encoder_layer_10,662,rug,0.28115845,0.0660373717546463
encoder.layers.encoder_layer_10,663,dotted,0.21102905,0.025019831955432892
encoder.layers.encoder_layer_10,664,field,0.2732849,0.1156454011797905
encoder.layers.encoder_layer_10,665,textile,0.25320435,0.1325596123933792
encoder.layers.encoder_layer_10,666,textile,0.36288452,0.16591332852840424
encoder.layers.encoder_layer_10,667,blinds,0.30612183,0.09634768962860107
encoder.layers.encoder_layer_10,668,basement,0.18707275,0.16186293959617615
encoder.layers.encoder_layer_10,669,daisy,0.2741394,-0.0851798802614212
encoder.layers.encoder_layer_10,670,keyboard,0.34994507,0.17596955597400665
encoder.layers.encoder_layer_10,671,butterfly,0.27459717,0.16746585071086884
encoder.layers.encoder_layer_10,672,snowmobile,0.14001465,0.07948450744152069
encoder.layers.encoder_layer_10,673,corridors,0.24395752,0.09371674060821533
encoder.layers.encoder_layer_10,674,juvenile,0.35668945,0.17927351593971252
encoder.layers.encoder_layer_10,675,coastline,0.35107422,0.1615186184644699
encoder.layers.encoder_layer_10,676,bedrooms,0.2732849,0.16944950819015503
encoder.layers.encoder_layer_10,677,dots,0.17138672,0.0647447481751442
encoder.layers.encoder_layer_10,678,web,0.16687012,-0.08193597942590714
encoder.layers.encoder_layer_10,679,textile,0.46398926,0.2204306274652481
encoder.layers.encoder_layer_10,680,sailing,0.22817993,0.18166369199752808
encoder.layers.encoder_layer_10,681,dotted,0.36062622,0.049438752233982086
encoder.layers.encoder_layer_10,682,alps,0.31832886,0.11347797513008118
encoder.layers.encoder_layer_10,683,pumpkin,0.14086914,0.11242447048425674
encoder.layers.encoder_layer_10,684,yellowstone,0.22003174,0.10052140057086945
encoder.layers.encoder_layer_10,685,zebra,0.31323242,0.05457741394639015
encoder.layers.encoder_layer_10,686,juvenile,0.31375122,0.16321337223052979
encoder.layers.encoder_layer_10,687,fungi,0.0965271,0.06114006042480469
encoder.layers.encoder_layer_10,688,keyboard,0.19778442,0.12974247336387634
encoder.layers.encoder_layer_10,689,carpets,0.20532227,0.08986964076757431
encoder.layers.encoder_layer_10,690,mating,0.21395874,0.19290928542613983
encoder.layers.encoder_layer_10,691,curtains,0.22418213,0.0992674008011818
encoder.layers.encoder_layer_10,692,thistle,0.23452759,0.08688818663358688
encoder.layers.encoder_layer_10,693,mileage,0.236969,0.11384522914886475
encoder.layers.encoder_layer_10,694,crossword,0.3953247,0.08155591785907745
encoder.layers.encoder_layer_10,695,crossword,0.33215332,0.061474110931158066
encoder.layers.encoder_layer_10,696,textile,0.1408081,0.05592666566371918
encoder.layers.encoder_layer_10,697,fruit,0.17114258,0.10987970232963562
encoder.layers.encoder_layer_10,698,flower,0.1824646,0.045202016830444336
encoder.layers.encoder_layer_10,699,snorkeling,0.36190796,0.199598029255867
encoder.layers.encoder_layer_10,700,carisoprodol,0.2819214,0.01258887816220522
encoder.layers.encoder_layer_10,701,yellowstone,0.1968689,0.10273545235395432
encoder.layers.encoder_layer_10,702,yeast,0.206604,0.10525538772344589
encoder.layers.encoder_layer_10,703,butterfly,0.12515259,0.10836952179670334
encoder.layers.encoder_layer_10,704,crossword,0.33013916,0.0872136726975441
encoder.layers.encoder_layer_10,705,texture,0.21829224,0.04247467964887619
encoder.layers.encoder_layer_10,706,garages,0.17007446,0.06527330726385117
encoder.layers.encoder_layer_10,707,carisoprodol,0.31573486,-0.00234887283295393
encoder.layers.encoder_layer_10,708,rockies,0.3327942,0.017863215878605843
encoder.layers.encoder_layer_10,709,sailing,0.25872803,0.11179883778095245
encoder.layers.encoder_layer_10,710,billiards,0.21554565,0.08790410310029984
encoder.layers.encoder_layer_10,711,trains,0.19406128,0.1109536662697792
encoder.layers.encoder_layer_10,712,crossword,0.26504517,0.06279902160167694
encoder.layers.encoder_layer_10,713,sewer,0.13705444,0.10108565539121628
encoder.layers.encoder_layer_10,714,flowers,0.17868042,0.07179483771324158
encoder.layers.encoder_layer_10,715,embryo,0.27090454,0.07668688893318176
encoder.layers.encoder_layer_10,716,juvenile,0.27664185,0.06332062184810638
encoder.layers.encoder_layer_10,717,birding,0.2156372,0.2149401158094406
encoder.layers.encoder_layer_10,718,pumpkin,0.37036133,0.11930318176746368
encoder.layers.encoder_layer_10,719,textile,0.20181274,0.21093110740184784
encoder.layers.encoder_layer_10,720,zebra,0.20812988,0.010851831175386906
encoder.layers.encoder_layer_10,721,webs,0.14883423,0.07717210799455643
encoder.layers.encoder_layer_10,722,turtle,0.20855713,0.11014558374881744
encoder.layers.encoder_layer_10,723,keyboard,0.19506836,0.09299539029598236
encoder.layers.encoder_layer_10,724,gymnastics,0.144104,0.08089222759008408
encoder.layers.encoder_layer_10,725,crossword,0.45684814,0.07638152688741684
encoder.layers.encoder_layer_10,726,keyboard,0.20397949,0.11025681346654892
encoder.layers.encoder_layer_10,727,fields,0.32858276,0.09349827468395233
encoder.layers.encoder_layer_10,728,fungi,0.1850586,0.11742863059043884
encoder.layers.encoder_layer_10,729,juvenile,0.15005493,0.1442319005727768
encoder.layers.encoder_layer_10,730,fields,0.24795532,0.017811046913266182
encoder.layers.encoder_layer_10,731,mushroom,0.3394165,0.126381054520607
encoder.layers.encoder_layer_10,732,ears,0.1411438,0.20545147359371185
encoder.layers.encoder_layer_10,733,flowers,0.3013916,0.17235378921031952
encoder.layers.encoder_layer_10,734,cafeteria,0.34143066,0.06410152465105057
encoder.layers.encoder_layer_10,735,field,0.20602417,0.09364625811576843
encoder.layers.encoder_layer_10,736,peacock,0.30722046,0.06328848004341125
encoder.layers.encoder_layer_10,737,webs,0.43795776,0.10486812889575958
encoder.layers.encoder_layer_10,738,broccoli,0.29992676,0.101734459400177
encoder.layers.encoder_layer_10,739,juvenile,0.16531372,0.14175044000148773
encoder.layers.encoder_layer_10,740,stripes,0.3048706,0.03045671060681343
encoder.layers.encoder_layer_10,741,monument,0.1352539,0.06158949434757233
encoder.layers.encoder_layer_10,742,snowmobile,0.17486572,0.0693555697798729
encoder.layers.encoder_layer_10,743,bedrooms,0.6285095,0.09969449043273926
encoder.layers.encoder_layer_10,744,logo,0.212677,0.11286364495754242
encoder.layers.encoder_layer_10,745,juvenile,0.29589844,0.15677861869335175
encoder.layers.encoder_layer_10,746,webs,0.29074097,0.068670354783535
encoder.layers.encoder_layer_10,747,textile,0.13232422,0.052127666771411896
encoder.layers.encoder_layer_10,748,brace,0.13272095,0.10372547805309296
encoder.layers.encoder_layer_10,749,webs,0.18017578,0.11466190963983536
encoder.layers.encoder_layer_10,750,mandarin,0.17236328,0.08004730939865112
encoder.layers.encoder_layer_10,751,guess,0.1560669,0.03933156654238701
encoder.layers.encoder_layer_10,752,mushroom,0.13858032,0.12144303321838379
encoder.layers.encoder_layer_10,753,blinds,0.14413452,0.09947587549686432
