layer,unit,description,similarity,sim correlation
encoder.layers.encoder_layer_23.mlp[1],140,deskjet,0.11383057,-0.015466975048184395
encoder.layers.encoder_layer_23.mlp[1],141,social,0.1427002,-0.0034053889103233814
encoder.layers.encoder_layer_23.mlp[1],142,horse,0.2338562,-0.0016825894126668572
encoder.layers.encoder_layer_23.mlp[1],143,lattice,0.28372192,-0.006476111710071564
encoder.layers.encoder_layer_23.mlp[1],144,balls,0.16055298,-0.0171700157225132
encoder.layers.encoder_layer_23.mlp[1],145,yellowstone,0.30178833,-0.022266238927841187
encoder.layers.encoder_layer_23.mlp[1],146,soaring,0.18954468,0.005206108093261719
encoder.layers.encoder_layer_23.mlp[1],147,banner,0.17922974,-0.012508593499660492
encoder.layers.encoder_layer_23.mlp[1],148,venue,0.2296753,0.03764216601848602
encoder.layers.encoder_layer_23.mlp[1],149,fabric,0.21807861,0.0012582754716277122
encoder.layers.encoder_layer_23.mlp[1],150,banner,0.2268982,0.0016788586508482695
encoder.layers.encoder_layer_23.mlp[1],151,northumberland,0.146698,-0.0023234905675053596
encoder.layers.encoder_layer_23.mlp[1],152,telescope,0.098480225,0.024867115542292595
encoder.layers.encoder_layer_23.mlp[1],153,shield,0.18005371,-0.037361107766628265
encoder.layers.encoder_layer_23.mlp[1],154,interior,0.13754272,-0.013853643089532852
encoder.layers.encoder_layer_23.mlp[1],155,safaris,0.38168335,0.11806634813547134
encoder.layers.encoder_layer_23.mlp[1],156,yarn,0.30490112,0.14175808429718018
encoder.layers.encoder_layer_23.mlp[1],157,bovine,0.27947998,0.034342262893915176
encoder.layers.encoder_layer_23.mlp[1],158,collier,0.2774048,-0.013690891675651073
encoder.layers.encoder_layer_23.mlp[1],159,birding,0.20275879,-0.04167596250772476
encoder.layers.encoder_layer_23.mlp[1],160,dotted,0.20852661,0.0053011286072432995
encoder.layers.encoder_layer_23.mlp[1],161,wildlife,0.22564697,0.1062036082148552
encoder.layers.encoder_layer_23.mlp[1],162,cornerstone,0.18841553,0.18344746530056
encoder.layers.encoder_layer_23.mlp[1],163,cursor,0.23867798,-0.003927871119230986
encoder.layers.encoder_layer_23.mlp[1],164,curtain,0.16864014,0.004569165408611298
encoder.layers.encoder_layer_23.mlp[1],165,listings,0.0947876,0.03258127719163895
encoder.layers.encoder_layer_23.mlp[1],166,banner,0.23602295,0.003155071521177888
encoder.layers.encoder_layer_23.mlp[1],167,wholesale,0.08920288,0.02677174285054207
encoder.layers.encoder_layer_23.mlp[1],168,accesses,0.18484497,0.0018001049757003784
encoder.layers.encoder_layer_23.mlp[1],169,zebra,0.5170288,0.015420683659613132
encoder.layers.encoder_layer_23.mlp[1],170,hdd,0.27838135,0.725667417049408
encoder.layers.encoder_layer_23.mlp[1],171,zebra,0.53930664,0.010949361138045788
encoder.layers.encoder_layer_23.mlp[1],172,bedrooms,0.26950073,0.013736400753259659
encoder.layers.encoder_layer_23.mlp[1],173,textile,0.12036133,0.02341800183057785
encoder.layers.encoder_layer_23.mlp[1],174,mating,0.30682373,0.08538547158241272
encoder.layers.encoder_layer_23.mlp[1],175,zebra,0.3762207,0.009722646325826645
encoder.layers.encoder_layer_23.mlp[1],176,mating,0.36517334,0.026954077184200287
encoder.layers.encoder_layer_23.mlp[1],177,monkey,0.36218262,0.20011979341506958
encoder.layers.encoder_layer_23.mlp[1],178,mating,0.29360962,0.01218830794095993
encoder.layers.encoder_layer_23.mlp[1],179,fungi,0.27890015,0.13417474925518036
encoder.layers.encoder_layer_23.mlp[1],180,quilts,0.15026855,-0.013383994810283184
encoder.layers.encoder_layer_23.mlp[1],181,bloodhound,0.21746826,-0.012376150116324425
encoder.layers.encoder_layer_23.mlp[1],182,cardinal,0.2373352,0.017766529694199562
encoder.layers.encoder_layer_23.mlp[1],183,cursor,0.17471313,-0.007132913917303085
encoder.layers.encoder_layer_23.mlp[1],184,bedrooms,0.31048584,0.005511327181011438
encoder.layers.encoder_layer_23.mlp[1],185,juvenile,0.29766846,0.018423592671751976
encoder.layers.encoder_layer_23.mlp[1],186,field,0.41915894,-0.06212932989001274
encoder.layers.encoder_layer_23.mlp[1],187,biodiversity,0.10769653,0.009929919615387917
encoder.layers.encoder_layer_23.mlp[1],188,juvenile,0.29067993,0.005736357998102903
encoder.layers.encoder_layer_23.mlp[1],189,inflatable,0.13476562,-0.037472404539585114
encoder.layers.encoder_layer_23.mlp[1],190,conservatory,0.23028564,0.030628670006990433
encoder.layers.encoder_layer_23.mlp[1],191,bloodhound,0.49383545,0.11621764302253723
encoder.layers.encoder_layer_23.mlp[1],192,emu,0.4010315,0.46479761600494385
encoder.layers.encoder_layer_23.mlp[1],193,kitchen,0.13735962,0.014562192372977734
encoder.layers.encoder_layer_23.mlp[1],194,handmade,0.14297485,0.006431774701923132
encoder.layers.encoder_layer_23.mlp[1],195,banner,0.18466187,0.0009478197316639125
encoder.layers.encoder_layer_23.mlp[1],196,shark,0.1560669,-0.02339000254869461
encoder.layers.encoder_layer_23.mlp[1],197,signature,0.19113159,-0.08612096309661865
encoder.layers.encoder_layer_23.mlp[1],198,peck,0.19161987,0.006595880724489689
encoder.layers.encoder_layer_23.mlp[1],199,ascii,0.15960693,-0.0029426931869238615
encoder.layers.encoder_layer_23.mlp[1],200,innovative,0.07858276,0.028651366010308266
encoder.layers.encoder_layer_23.mlp[1],201,gong,0.5319519,0.7083606123924255
encoder.layers.encoder_layer_23.mlp[1],202,road,0.18536377,-0.00396859971806407
encoder.layers.encoder_layer_23.mlp[1],203,wildlife,0.27459717,-0.01413183007389307
encoder.layers.encoder_layer_23.mlp[1],204,terrier,0.11590576,-0.03242892399430275
encoder.layers.encoder_layer_23.mlp[1],205,cardinal,0.35983276,-0.01602313295006752
encoder.layers.encoder_layer_23.mlp[1],206,oakley,0.23883057,0.0021657252218574286
encoder.layers.encoder_layer_23.mlp[1],207,oakley,0.30014038,0.003139014123007655
encoder.layers.encoder_layer_23.mlp[1],208,quilts,0.14089966,0.01247099507600069
encoder.layers.encoder_layer_23.mlp[1],209,wildlife,0.11907959,0.02896690182387829
encoder.layers.encoder_layer_23.mlp[1],210,snowboarding,0.24172974,0.012511167675256729
encoder.layers.encoder_layer_23.mlp[1],211,signature,0.20370483,0.0338854044675827
encoder.layers.encoder_layer_23.mlp[1],212,pewter,0.17764282,0.020554011687636375
encoder.layers.encoder_layer_23.mlp[1],213,banner,0.20205688,-0.02732812985777855
encoder.layers.encoder_layer_23.mlp[1],214,signage,0.17816162,0.16437244415283203
encoder.layers.encoder_layer_23.mlp[1],215,hay,0.28393555,0.2916771471500397
encoder.layers.encoder_layer_23.mlp[1],216,birding,0.303833,0.1550210416316986
encoder.layers.encoder_layer_23.mlp[1],217,highways,0.25048828,0.011731061153113842
encoder.layers.encoder_layer_23.mlp[1],218,insect,0.17053223,0.25838929414749146
encoder.layers.encoder_layer_23.mlp[1],219,installations,0.15618896,0.08179261535406113
encoder.layers.encoder_layer_23.mlp[1],220,customize,0.14038086,0.01941598765552044
encoder.layers.encoder_layer_23.mlp[1],221,quilts,0.20718384,-0.0072755576111376286
encoder.layers.encoder_layer_23.mlp[1],222,recorders,0.09790039,-0.000749642844311893
encoder.layers.encoder_layer_23.mlp[1],223,garnet,0.18414307,0.010097594931721687
encoder.layers.encoder_layer_23.mlp[1],224,juvenile,0.3248291,0.017821531742811203
encoder.layers.encoder_layer_23.mlp[1],225,ascii,0.18032837,0.0025483807548880577
encoder.layers.encoder_layer_23.mlp[1],226,cylinder,0.21432495,0.16482870280742645
encoder.layers.encoder_layer_23.mlp[1],227,cabinets,0.23214722,0.04185173660516739
encoder.layers.encoder_layer_23.mlp[1],228,carts,0.4815979,0.46226999163627625
encoder.layers.encoder_layer_23.mlp[1],229,facilities,0.106781006,0.00972936674952507
encoder.layers.encoder_layer_23.mlp[1],230,bulldogs,0.34820557,0.12446826696395874
encoder.layers.encoder_layer_23.mlp[1],231,grounds,0.10940552,0.0050642951391637325
encoder.layers.encoder_layer_23.mlp[1],232,social,0.21472168,0.023721683770418167
encoder.layers.encoder_layer_23.mlp[1],233,textile,0.23449707,0.028196707367897034
encoder.layers.encoder_layer_23.mlp[1],234,iss,0.18865967,0.006601899862289429
encoder.layers.encoder_layer_23.mlp[1],235,carpet,0.13717651,-0.01606633886694908
encoder.layers.encoder_layer_23.mlp[1],236,instrument,0.15698242,-0.009640390984714031
encoder.layers.encoder_layer_23.mlp[1],237,landscaping,0.16473389,0.0006315088248811662
encoder.layers.encoder_layer_23.mlp[1],238,lobby,0.27734375,-0.00954215507954359
encoder.layers.encoder_layer_23.mlp[1],239,aerospace,0.105407715,0.009577513672411442
encoder.layers.encoder_layer_23.mlp[1],240,dog,0.36270142,0.07713567465543747
encoder.layers.encoder_layer_23.mlp[1],241,brushes,0.31570435,0.1935260146856308
encoder.layers.encoder_layer_23.mlp[1],242,female,0.36932373,0.004756131209433079
encoder.layers.encoder_layer_23.mlp[1],243,installations,0.09503174,-0.03637571260333061
encoder.layers.encoder_layer_23.mlp[1],244,juvenile,0.2662964,-0.016391541808843613
encoder.layers.encoder_layer_23.mlp[1],245,crab,0.17581177,0.043902438133955
encoder.layers.encoder_layer_23.mlp[1],246,birding,0.35327148,0.13498449325561523
encoder.layers.encoder_layer_23.mlp[1],247,bird,0.1413269,-0.02129373699426651
encoder.layers.encoder_layer_23.mlp[1],248,textile,0.21832275,0.0073313238099217415
encoder.layers.encoder_layer_23.mlp[1],249,racing,0.24188232,-0.020866652950644493
encoder.layers.encoder_layer_23.mlp[1],250,monument,0.15249634,-0.005991979036480188
encoder.layers.encoder_layer_23.mlp[1],251,handmade,0.12911987,0.08537718653678894
encoder.layers.encoder_layer_23.mlp[1],252,puppies,0.16165161,-0.014402591623365879
encoder.layers.encoder_layer_23.mlp[1],253,bottle,0.2078247,0.20057663321495056
encoder.layers.encoder_layer_23.mlp[1],254,bear,0.25897217,0.010975928045809269
encoder.layers.encoder_layer_23.mlp[1],255,checker,0.23641968,0.02216973342001438
encoder.layers.encoder_layer_23.mlp[1],256,stationery,0.16268921,0.1151338443160057
encoder.layers.encoder_layer_23.mlp[1],257,ibis,0.43014526,0.009340176358819008
encoder.layers.encoder_layer_23.mlp[1],258,garnet,0.29141235,0.023413706570863724
encoder.layers.encoder_layer_23.mlp[1],259,outreach,0.112335205,0.0013685119338333607
encoder.layers.encoder_layer_23.mlp[1],260,motif,0.17178345,0.08909891545772552
encoder.layers.encoder_layer_23.mlp[1],261,chairs,0.22024536,-0.007593508344143629
encoder.layers.encoder_layer_23.mlp[1],262,housewares,0.15759277,-9.518165461486205e-05
encoder.layers.encoder_layer_23.mlp[1],263,banner,0.231781,0.022602440789341927
encoder.layers.encoder_layer_23.mlp[1],264,signature,0.19015503,-0.07028403878211975
encoder.layers.encoder_layer_23.mlp[1],265,bottles,0.23632812,-0.0016295000677928329
encoder.layers.encoder_layer_23.mlp[1],266,soaring,0.23855591,-0.004090119153261185
encoder.layers.encoder_layer_23.mlp[1],267,signature,0.19488525,-0.10314591974020004
encoder.layers.encoder_layer_23.mlp[1],268,lattice,0.37371826,0.03692225366830826
encoder.layers.encoder_layer_23.mlp[1],269,banner,0.15634155,-0.009308228269219398
encoder.layers.encoder_layer_23.mlp[1],270,medications,0.39083862,0.6756442785263062
encoder.layers.encoder_layer_23.mlp[1],271,spheres,0.18533325,0.022538423538208008
encoder.layers.encoder_layer_23.mlp[1],272,dog,0.3294983,0.018680039793252945
encoder.layers.encoder_layer_23.mlp[1],273,touring,0.17889404,0.0051371855661273
encoder.layers.encoder_layer_23.mlp[1],274,juvenile,0.2020874,0.026179246604442596
encoder.layers.encoder_layer_23.mlp[1],275,female,0.5454407,0.0020345067605376244
encoder.layers.encoder_layer_23.mlp[1],276,banner,0.2236023,0.006085961125791073
encoder.layers.encoder_layer_23.mlp[1],277,pedestrian,0.15002441,-0.01559913344681263
encoder.layers.encoder_layer_23.mlp[1],278,male,0.42684937,0.018998820334672928
encoder.layers.encoder_layer_23.mlp[1],279,darlington,0.16082764,0.007886821404099464
encoder.layers.encoder_layer_23.mlp[1],280,hay,0.10845947,0.0008305137162096798
encoder.layers.encoder_layer_23.mlp[1],281,trout,0.16140747,0.06282836198806763
encoder.layers.encoder_layer_23.mlp[1],282,flamingo,0.12207031,-0.01490463875234127
encoder.layers.encoder_layer_23.mlp[1],283,fluffy,0.14068604,-0.004539860412478447
encoder.layers.encoder_layer_23.mlp[1],284,tractor,0.1567688,0.41600966453552246
encoder.layers.encoder_layer_23.mlp[1],285,banner,0.25317383,-0.006052231416106224
encoder.layers.encoder_layer_23.mlp[1],286,textile,0.18240356,0.11912869662046432
encoder.layers.encoder_layer_23.mlp[1],287,geisha,0.34091187,0.6375018358230591
encoder.layers.encoder_layer_23.mlp[1],288,zebra,0.23538208,0.08622737228870392
encoder.layers.encoder_layer_23.mlp[1],289,miner,0.20751953,-0.021065689623355865
encoder.layers.encoder_layer_23.mlp[1],290,banner,0.21411133,0.005676585249602795
encoder.layers.encoder_layer_23.mlp[1],291,garnet,0.20599365,-0.005222466308623552
encoder.layers.encoder_layer_23.mlp[1],292,coyote,0.21270752,0.02288864552974701
encoder.layers.encoder_layer_23.mlp[1],293,squirrel,0.6659851,0.8283566832542419
encoder.layers.encoder_layer_23.mlp[1],294,elephants,0.36566162,0.319494366645813
encoder.layers.encoder_layer_23.mlp[1],295,hound,0.32403564,0.18816472589969635
encoder.layers.encoder_layer_23.mlp[1],296,juvenile,0.29238892,0.013329020701348782
encoder.layers.encoder_layer_23.mlp[1],297,bedrooms,0.25631714,0.00035410223063081503
encoder.layers.encoder_layer_23.mlp[1],298,suites,0.2571411,-0.014948774129152298
encoder.layers.encoder_layer_23.mlp[1],299,female,0.47817993,0.0025251649785786867
encoder.layers.encoder_layer_23.mlp[1],300,female,0.29403687,-0.01058176625519991
encoder.layers.encoder_layer_23.mlp[1],301,cardinal,0.3110962,0.06768815964460373
encoder.layers.encoder_layer_23.mlp[1],302,rake,0.080200195,0.00218052021227777
encoder.layers.encoder_layer_23.mlp[1],303,cursor,0.21307373,0.0178281981498003
encoder.layers.encoder_layer_23.mlp[1],304,zebra,0.31762695,0.0034007998183369637
encoder.layers.encoder_layer_23.mlp[1],305,youngest,0.1637268,-0.08495516330003738
encoder.layers.encoder_layer_23.mlp[1],306,female,0.3577881,-0.009874016977846622
encoder.layers.encoder_layer_23.mlp[1],307,billiards,0.08505249,-0.00715514924377203
encoder.layers.encoder_layer_23.mlp[1],308,ibis,0.25274658,-0.004851324483752251
encoder.layers.encoder_layer_23.mlp[1],309,furnished,0.20681763,-0.008920463733375072
encoder.layers.encoder_layer_23.mlp[1],310,shell,0.16967773,0.034128930419683456
encoder.layers.encoder_layer_23.mlp[1],311,elk,0.19967651,0.0024029354099184275
encoder.layers.encoder_layer_23.mlp[1],312,handmade,0.17318726,-0.07867026329040527
encoder.layers.encoder_layer_23.mlp[1],313,horticulture,0.16674805,0.005042786244302988
encoder.layers.encoder_layer_23.mlp[1],314,retriever,0.41192627,0.5079954862594604
encoder.layers.encoder_layer_23.mlp[1],315,attendees,0.21749878,0.006879265885800123
encoder.layers.encoder_layer_23.mlp[1],316,bovine,0.17160034,-0.025715166702866554
encoder.layers.encoder_layer_23.mlp[1],317,trekking,0.15289307,-0.00906193908303976
encoder.layers.encoder_layer_23.mlp[1],318,wallets,0.10446167,-0.009568392299115658
encoder.layers.encoder_layer_23.mlp[1],319,banner,0.21221924,0.002529662800952792
encoder.layers.encoder_layer_23.mlp[1],320,puppy,0.3730774,-0.0035587504971772432
encoder.layers.encoder_layer_23.mlp[1],321,monkey,0.46014404,0.37056687474250793
encoder.layers.encoder_layer_23.mlp[1],322,steam,0.13589478,-0.005426499526947737
