layer,unit,description,similarity,sim correlation
classifier[4],151,firefox,0.17373657,0.2505400776863098
classifier[4],152,leopard,0.15039062,0.31894537806510925
classifier[4],153,canned,0.21401978,0.23156920075416565
classifier[4],154,bee,0.30047607,0.25172775983810425
classifier[4],155,palm,0.22387695,0.2645634114742279
classifier[4],156,sunset,0.22338867,0.2876131236553192
classifier[4],157,poppy,0.27947998,0.25587496161460876
classifier[4],158,camel,0.19967651,0.21603691577911377
classifier[4],159,badger,0.08834839,0.11120560020208359
classifier[4],160,orange,0.35684204,0.24983076751232147
classifier[4],161,lamp,0.21768188,0.264649897813797
classifier[4],162,pear,0.52508545,0.3391752541065216
classifier[4],163,roadway,0.14889526,0.26584216952323914
classifier[4],164,pear,0.45742798,0.344752699136734
classifier[4],165,dolphins,0.35861206,0.2432197481393814
classifier[4],166,tree,0.34246826,0.37679556012153625
classifier[4],167,caterpillar,0.16824341,0.17679698765277863
classifier[4],168,peppers,0.3501587,0.23498323559761047
classifier[4],169,beetle,0.34680176,0.32653382420539856
classifier[4],170,kangaroo,0.12261963,0.15606728196144104
classifier[4],171,cans,0.21594238,0.2371165156364441
classifier[4],172,snake,0.16744995,0.13080260157585144
classifier[4],173,butterfly,0.2541504,0.240959033370018
classifier[4],174,fish,0.21490479,0.09422924369573593
classifier[4],175,firefox,0.18948364,0.2823096811771393
classifier[4],176,fish,0.16860962,0.19644756615161896
classifier[4],177,lion,0.1947937,0.23585323989391327
classifier[4],178,buses,0.19354248,0.23435024917125702
classifier[4],179,dinosaur,0.20388794,0.09063458442687988
classifier[4],180,lion,0.23294067,0.35581326484680176
classifier[4],181,tree,0.2460022,0.3952961564064026
classifier[4],182,beetle,0.25997925,0.24022908508777618
classifier[4],183,fish,0.17178345,0.1846361607313156
classifier[4],184,beetle,0.3005371,0.2763082683086395
classifier[4],185,dinnerware,0.17578125,0.11436249315738678
classifier[4],186,trout,0.17019653,0.22998353838920593
classifier[4],187,snowmobile,0.31713867,0.12946833670139313
