unit,description,sim correlation,sim ablation(norm),sim ablation(optim)
139,camel,0.1933686584234237,0.0072407126426696,0.013975143432617188
140,parrot,0.3778711855411529,0.0246822237968444,0.038715898990631104
141,crocodile,0.1893312036991119,-0.0009268522262573,0.034564077854156494
142,recorders,0.0807149931788444,0.0069014430046081,0.008925974369049072
143,picks,0.1220690757036209,0.0039634704589843,0.0038538575172424316
144,pasta,0.2272208034992218,0.0068469643592834,0.012653470039367676
145,percussion,0.1070401147007942,0.0040704011917114,0.0025104880332946777
146,shoes,0.2999171316623688,0.0198303461074829,0.024928271770477295
147,checker,0.0565530769526958,-0.0002685785293579,-0.0005015134811401367
148,juvenile,0.1108290627598762,0.0095478892326354,0.003839552402496338
149,snorkeling,0.5732213854789734,0.1103770732879638,0.05341935157775879
150,helmet,0.2116041630506515,0.0198131203651428,0.01661473512649536
151,violin,0.1612976044416427,0.0073434114456176,0.03933483362197876
152,peacock,0.2051469981670379,0.0100965499877929,0.019590258598327637
153,lamps,0.2501428723335266,0.0049277544021606,0.033723652362823486
154,crochet,0.2243888974189758,0.0496558547019958,0.020638704299926758
155,boxes,0.2885693907737732,0.049345850944519,0.016683340072631836
156,pasta,0.2198642790317535,0.0102742910385131,0.025603175163269043
157,gong,0.2545086443424225,0.0064219236373901,0.01828557252883911
158,bookshop,0.1333310902118683,0.0079405307769775,0.02339226007461548
159,camel,0.2354584783315658,0.0197364687919616,0.025303900241851807
160,broccoli,0.3180000782012939,0.016909122467041,0.021853208541870117
161,fasteners,0.1108319535851478,0.0063602328300476,0.001644432544708252
162,bicycles,0.3246026337146759,0.0558465719223022,0.03542834520339966
163,mosque,0.1506078392267227,0.0104672312736511,0.00899505615234375
164,apron,0.1057333573698997,0.010436475276947,0.01194852590560913
165,hostel,0.1271134167909622,0.0133630037307739,0.005318701267242432
166,pottery,0.1989915370941162,0.0187007188796997,0.021262526512145996
167,horticulture,0.3779603838920593,0.0457445979118347,0.04835689067840576
168,aquarium,0.2076872438192367,0.0045533776283264,0.013271093368530273
169,chapel,0.2143586128950119,0.0031585693359375,0.02226358652114868
170,sinks,0.2567902505397796,0.0346402525901794,0.02014899253845215
171,underwater,0.1310043781995773,0.0052347779273986,0.0045320987701416016
172,daisy,0.1762430220842361,0.0112284421920776,0.023735880851745605
173,firefighters,0.1723015755414962,0.0062663555145263,0.024761557579040527
174,kettle,0.125481441617012,0.0012784004211425,0.004913032054901123
175,manufacturer,0.1035439670085907,0.0052149891853332,0.003780066967010498
176,fungi,0.3553326725959778,0.0522739887237548,0.05930072069168091
177,fluffy,0.3151082396507263,0.0462042093276977,0.039209187030792236
178,cabinets,0.4498552978038788,0.1489499807357788,0.050151050090789795
179,shark,0.2138559371232986,0.0060969591140747,0.01764923334121704
180,fires,0.1796899139881134,0.0117098689079284,0.012484967708587646
181,fountains,0.2424106299877166,0.0621911883354187,0.06766688823699951
182,kitchens,0.3057057857513428,0.0625748634338378,0.012124598026275635
183,aquarium,0.3798111379146576,0.0427632331848144,0.03748899698257446
184,trumpet,0.2331931740045547,0.0398392677307128,0.062132835388183594
185,feather,0.1701003611087799,0.0067858695983886,0.0102921724319458
186,pitcher,0.1431887000799179,0.0100384354591369,0.013296246528625488
187,tables,0.3180661201477051,0.0604920983314514,0.022346913814544678
188,textile,0.1329042613506317,0.0051751732826232,0.010337293148040771
189,fingering,0.0911976993083953,0.0046665668487548,0.005646944046020508
190,helmet,0.118013322353363,-0.0016400814056396,0.0033271312713623047
191,inflatable,0.1331326961517334,0.0109642744064331,0.008311688899993896
192,rulers,0.1808728575706482,0.0278671979904174,0.021787822246551514
193,tp,0.1215654090046882,0.0105406045913696,0.00938326120376587
194,terrier,0.258668452501297,0.0184814929962158,0.034543395042419434
195,hen,0.3098832368850708,0.029590904712677,0.0441974401473999
196,terrier,0.2175546288490295,0.0225101709365844,0.03194248676300049
197,bikes,0.1751507520675659,0.0257030129432678,0.012752711772918701
198,bathroom,0.1173235848546028,0.0053661465644836,0.0043305158615112305
199,fasteners,0.1098393276333808,0.0097500681877136,0.006576836109161377
200,skiing,0.3251318335533142,0.0361185669898986,0.030012667179107666
201,recorders,0.0589031539857387,0.0035430788993835,0.009081661701202393
202,daisy,0.1088443472981453,0.0116825699806213,0.017358243465423584
203,pig,0.1759545505046844,-0.0129034519195556,0.014636695384979248
204,venice,0.1586642116308212,0.0023583173751831,0.0040430426597595215
205,culinary,0.3872771561145782,0.0644664764404296,0.018619298934936523
206,textile,0.1939619928598404,0.0213755965232849,0.01839381456375122
207,fruits,0.2182635068893432,0.0196493268013,0.01580989360809326
208,basename,-0.0039761355146765,-0.0002179145812988,0.005680561065673828
209,hat,0.1820709556341171,0.0089140534400939,0.019038677215576172
210,collier,0.2681163549423218,0.0412120819091796,0.01857161521911621
211,greenhouse,0.1534904539585113,0.0169450044631958,0.018460452556610107
212,wildlife,0.0779108554124832,0.0032297372817993,0.03242248296737671
213,crossword,0.1647259891033172,0.0033373832702636,0.0074866414070129395
214,terrier,0.181050568819046,-0.010928988456726,0.006873488426208496
215,slug,0.1784823685884475,-0.0080324411392211,0.0060364603996276855
216,tissue,0.0748999342322349,0.0024129748344421,0.010966718196868896
217,juvenile,0.1143139004707336,0.0110024213790893,0.036080241203308105
218,tent,0.1608260124921798,-0.0004520416259765,0.001933276653289795
219,pineapple,0.2181421220302581,0.0144876837730407,0.026533842086791992
220,venue,0.0627516210079193,0.0026755928993225,0.0039057135581970215
221,tiles,0.0487004294991493,-0.000500202178955,0.005292296409606934
222,mating,0.096739150583744,0.0054777264595031,0.012188434600830078
223,beetle,0.4482553601264953,0.0328566431999206,0.046322524547576904
224,python,-0.0113110598176717,0.0001627206802368,0.0035510659217834473
225,sculptures,0.1231239438056945,0.0127976536750793,0.015621066093444824
226,beetle,0.3353748917579651,0.0394410490989685,0.038359761238098145
227,underwater,0.2052315324544906,0.0180423855781555,0.018411993980407715
228,shoe,0.1673700362443924,0.0380653738975524,0.024588942527770996
229,corridors,0.0991655215620994,0.0053533911705017,0.006490767002105713
230,billiards,0.1655978858470916,0.0068538784980773,0.010904908180236816
231,dog,0.3032797276973724,0.0572816729545593,0.07553040981292725
232,stoves,0.1565285921096801,0.0190606117248535,0.017714738845825195
233,textile,0.1363138258457183,0.0025741457939147,0.0028561949729919434
234,brushes,0.166171446442604,0.0119410753250122,0.025245189666748047
235,tableware,0.1415924131870269,0.0124669075012207,0.030123233795166016
236,zoo,0.3403922617435455,0.0375105142593383,0.052682578563690186
237,wildlife,0.1858252882957458,0.0141472816467285,0.027482211589813232
238,corridors,0.1242026537656784,0.0073955059051513,0.0036339759826660156
239,wicker,0.1749812662601471,0.0060891509056091,0.006611168384552002
240,corridors,0.1756112277507782,0.0221455693244934,0.013606369495391846
241,wildlife,0.1724598407745361,0.0221726298332214,0.027801990509033203
242,hat,0.2618672847747803,0.026134967803955,0.01834285259246826
243,homepage,0.2465327084064483,0.0141934156417846,0.006639063358306885
244,stockings,0.1164006516337394,-0.0054709911346435,0.004232585430145264
245,crocodile,0.1117571592330932,-0.0016371011734008,0.014877498149871826
246,bedrooms,0.1584703028202057,0.0126640200614929,0.007326900959014893
247,pig,0.2283449321985244,-0.0062942504882812,0.03029608726501465
248,badges,0.0980770215392112,0.0037722587585449,0.00391620397567749
249,textile,0.1337299793958664,0.0087170600891113,0.011495113372802734
250,stairs,0.1099001839756965,0.0082826614379882,0.007042348384857178
251,leopard,0.3173075914382934,0.009116768836975,0.01965022087097168
252,fence,0.2752026915550232,0.0535253882408142,0.07255405187606812
253,textile,0.2742132246494293,0.0330029129981994,0.02786487340927124
254,mask,0.2014277130365371,0.0215916633605957,0.020866572856903076
255,fasteners,0.1736189574003219,0.0173732042312622,0.017843186855316162
256,skiing,0.4252727329730987,0.0672526359558105,0.04656630754470825
257,maize,0.1910360455513,0.0429272651672363,0.04855310916900635
258,fence,0.2152934670448303,0.0365803241729736,0.04290515184402466
259,raton,0.3340176045894623,0.010801613330841,0.031022727489471436
260,curtain,0.1062219217419624,0.0191056728363037,0.012223243713378906
261,roofing,0.1985814273357391,0.0611557364463806,0.06039911508560181
262,pot,0.1842000484466552,0.0042983293533325,0.007113397121429443
263,reprints,0.2356762737035751,0.056257426738739,0.02353692054748535
264,boxes,0.2158164530992508,0.0183667540550231,0.011137664318084717
265,wallet,0.0669120624661445,-0.0209410190582275,0.00660628080368042
266,ordered,-0.0026234879624098,-7.987022399902344e-06,0.004005014896392822
267,soaring,0.288163959980011,0.0430190563201904,0.03244161605834961
268,uss,0.1570963561534881,0.0050908327102661,0.0191270112991333
269,terrier,0.4147264361381531,0.0662974119186401,0.07746833562850952
270,baseball,0.1505249440670013,0.009716510772705,0.011509239673614502
271,monkeys,0.3801846504211426,0.0423647165298461,0.04573488235473633
272,bowl,0.1729990988969802,0.0037449598312377,0.044167399406433105
273,laserjet,0.1980930268764495,0.0054059624671936,0.006934046745300293
274,gong,0.2353381216526031,0.0116589665412902,0.008905410766601562
275,terrier,0.2682806849479675,0.0406733751296997,0.04693162441253662
276,cabbage,0.2647118866443634,0.0282632112503051,0.015409231185913086
277,lama,0.1133799329400062,-0.0010920763015747,0.013808131217956543
278,greyhound,0.3924928307533264,0.0690047740936279,0.05373269319534302
279,mating,0.1196552962064743,0.0140513777732849,0.020922482013702393
280,weights,0.1272093057632446,0.0030858516693115,0.01943427324295044
281,furniture,0.1673046201467514,0.0033499002456665,0.023928165435791016
282,tent,0.1500643789768219,0.0080432295799255,0.013123154640197754
283,fasteners,0.1192994266748428,0.006324827671051,0.007218837738037109
284,sanctuary,0.0692411512136459,0.0083935260772705,0.009361982345581055
285,lobster,0.3474807143211365,0.0332951545715332,0.030036509037017822
286,infant,0.2503910064697265,0.0523411631584167,0.02700018882751465
287,caves,0.2130922228097915,0.0166230201721191,0.015325546264648438
288,binoculars,0.1896459907293319,-0.0001628398895263,0.012363433837890625
289,keyboard,0.4251441657543182,0.1237073540687561,0.052834928035736084
290,badges,0.1240883991122245,0.0022738575935363,0.004147827625274658
291,pasta,0.2216354757547378,0.0124387741088867,0.024545133113861084
292,picks,0.134969875216484,0.0012669563293457,0.006823062896728516
293,badge,0.031340479850769,-0.0010989904403686,0.004957973957061768
294,shimano,0.1606271862983703,0.0106745958328247,0.007659733295440674
295,saws,0.157602459192276,0.0105074048042297,0.012739717960357666
296,tub,0.2701400220394134,0.0716776847839355,0.02905595302581787
297,crane,0.1328757256269455,-0.0009118318557739,0.02394002676010132
298,irons,0.0873665288090705,0.0025752186775207,0.003559112548828125
299,greyhound,0.3172006905078888,0.0393469333648681,0.03684532642364502
300,watersports,0.2984133660793304,0.0612234473228454,0.037907421588897705
301,wharf,0.2175515592098236,0.021407127380371,0.03482097387313843
302,terrier,0.467754602432251,0.1119806766510009,0.10126924514770508
303,aquarium,0.2035225182771682,0.0187733173370361,0.02396082878112793
304,cassette,0.1986274421215057,0.0229605436325073,0.009434282779693604
305,cathedral,0.1442528218030929,0.0229327082633972,0.023312866687774658
306,monkeys,0.2400830537080764,0.0056229829788208,0.014504492282867432
307,pitcher,0.1750163286924362,0.0221248865127563,0.03633284568786621
308,keypad,0.2492313981056213,0.0445033311843872,0.023311972618103027
309,tents,0.1588506251573562,0.0110037922859191,0.005271255970001221
310,weights,0.039671566337347,0.0005982518196105,0.044023752212524414
311,renewable,0.0711666792631149,0.0116364955902099,0.011770069599151611
312,fossil,0.1822905838489532,0.0155887603759765,0.014621317386627197
313,bell,0.0763080567121505,0.001210868358612,0.0013759136199951172
314,apron,0.1104612424969673,0.0072879791259765,0.008015215396881104
315,manufacturer,0.0511693246662616,-0.001858115196228,0.005166351795196533
316,sword,0.206158310174942,0.0156512856483459,0.01889216899871826
317,bubbles,0.1974867433309555,-0.013405442237854,0.012321233749389648
318,casinos,0.1195568963885307,0.0009549260139465,0.002913951873779297
319,deg,0.0006930805393494,0.000219702720642,0.008348643779754639
320,dotted,0.0988275632262229,0.008607804775238,0.013477623462677002
321,stew,0.3793430030345917,0.0869215130805969,0.051799893379211426
322,watersports,0.195487380027771,0.0209197402000427,0.015650451183319092
323,maze,0.2155965268611908,0.0037420392036437,0.009511709213256836
324,wrench,0.1203981339931488,0.0018675923347473,0.005764961242675781
325,rv,0.1167477741837501,0.0022535920143127,0.010209321975708008
326,spindle,0.1706689000129699,0.0064080357551574,0.0052942633628845215
327,terrier,0.2177831381559372,0.0077210068702697,0.015000224113464355
328,webs,0.2198064774274826,0.0197169780731201,0.028823018074035645
329,orange,0.2613289356231689,0.042500615119934,0.027192771434783936
330,hound,0.3221860229969024,0.063978374004364,0.06627917289733887
331,dogs,0.4862964153289795,0.1598370671272277,0.10266894102096558
332,dresser,0.1804977059364318,0.0317907929420471,0.019675135612487793
333,melanoma,0.0586809739470481,0.0033212304115295,0.015055298805236816
334,brass,0.1248617097735405,0.0020105242729187,0.0043923258781433105
335,bookmarks,0.0812323614954948,0.0042396783828735,0.010048449039459229
336,gong,0.185342401266098,0.013451337814331,0.02709364891052246
337,lubricants,0.1187427341938018,0.0087165236473083,0.0029825568199157715
338,terrier,0.2573721408843994,0.0249133706092834,0.032933950424194336
339,bell,0.1522793918848037,0.013928472995758,0.012858450412750244
340,camcorders,0.1250244081020355,0.0088887810707092,0.01609426736831665
341,motif,0.0517234951257705,0.0022298693656921,0.005804955959320068
342,blanca,0.2208159118890762,0.0207895040512084,0.05352407693862915
343,infant,0.3261401057243347,0.0431839227676391,0.020375311374664307
344,mating,0.0861802995204925,0.0015155673027038,0.0006409883499145508
345,horticulture,0.1757412999868393,0.0176130533218383,0.020505428314208984
346,arabidopsis,0.0011152876541018,-0.0016050338745117,0.016060471534729004
347,hay,0.3167042434215545,0.0407794713973999,0.04717177152633667
348,curtain,0.1829380691051483,0.0352769494056701,0.03652310371398926
349,dresser,0.2807373106479645,0.055092453956604,0.019818484783172607
350,physicians,0.1156109496951103,0.0076501965522766,0.00987929105758667
351,peppers,0.1949639171361923,0.0073355436325073,0.01147228479385376
352,tent,0.1472547948360443,0.0039803385734558,0.003560006618499756
353,hair,0.1398262828588485,0.0034728050231933,0.020633041858673096
354,terrier,0.1898798495531082,0.0329622626304626,0.05347561836242676
355,pouch,0.1783243715763092,0.0216753482818603,0.017705678939819336
356,maze,0.3265510201454162,0.0092335939407348,0.015202939510345459
357,mating,0.1708754450082779,0.0185697078704834,0.03307610750198364
358,garmin,0.0999889001250267,0.0055068135261535,0.007107198238372803
359,clock,0.2226695120334625,0.0230497121810913,0.03307443857192993
360,badge,0.0254245139658451,-0.0006777048110961,0.005768716335296631
361,reprints,0.0758367180824279,7.915496826171875e-05,0.0014339685440063477
362,telescopes,0.1443717628717422,0.0053979158401489,0.013704359531402588
363,whales,0.1808575093746185,0.0146827697753906,0.025171875953674316
364,gymnastics,0.3212289810180664,0.0266719460487365,0.024094343185424805
365,blinds,0.1154871359467506,0.0187859535217285,0.028295695781707764
366,brushes,0.1289670020341873,0.0110058784484863,0.009126722812652588
367,rug,0.1825847774744033,0.0300721526145935,0.024574100971221924
368,hog,0.3046661615371704,0.0408660173416137,0.043234407901763916
369,inflatable,0.1417323499917984,0.0114974379539489,0.01928699016571045
370,dinnerware,0.2893506586551666,0.0314228534698486,0.01133871078491211
371,puzzles,0.1135766580700874,0.0011660456657409,-0.006780266761779785
372,chapel,0.2024410963058471,0.0066903233528137,0.02765047550201416
373,maize,0.1785983294248581,0.0045974850654602,0.01196378469467163
374,trees,0.2664976716041565,0.0353612303733825,0.01874995231628418
375,kart,0.1586260944604873,0.0053528547286987,0.01963222026824951
376,sofas,0.1982976794242859,0.0234053134918212,0.015119373798370361
377,crab,0.235455110669136,0.0098823308944702,0.01613175868988037
378,bread,0.2042440176010131,-0.0063142776489257,0.026927947998046875
379,tackling,0.1925636529922485,0.0120414495468139,0.019226372241973877
380,lawn,0.2538789212703705,0.0198399424552917,0.025393784046173096
381,handwriting,0.1616965979337692,0.0168518424034118,0.008014678955078125
382,manufacturer,0.029859758913517,0.0011025667190551,0.03462350368499756
383,guards,0.1676419675350189,0.0334636569023132,0.03189033269882202
384,pineapple,0.2626550495624542,0.0050633549690246,0.042216598987579346
385,irons,0.07948699593544,-0.0010993480682373,0.0038093924522399902
386,textile,0.2083727866411209,0.0368946194648742,0.029529809951782227
387,dogs,0.1817588210105896,0.0237555503845214,0.047704458236694336
388,terrier,0.2345714718103408,0.0251140594482421,0.0352100133895874
389,hoodia,0.1015705317258834,0.0047882795333862,0.012078642845153809
390,cassette,0.1176357716321945,0.0012663602828979,0.006127119064331055
391,tents,0.18899667263031,0.0121983885765075,0.008050978183746338
392,horseback,0.1936132311820984,0.0008828043937683,0.01571357250213623
393,lattice,0.0735943615436554,0.0018327236175537,0.017088472843170166
394,bookshop,0.1544264405965805,0.0226708650588989,0.010703563690185547
395,gymnastics,0.2651666402816772,0.0244917869567871,0.030655860900878906
396,collier,0.2425942569971084,0.0272746682167053,0.014111518859863281
397,swimming,0.2424129694700241,0.0292298197746276,0.04209190607070923
398,dotted,0.1545996814966201,0.0078053474426269,0.005420982837677002
399,web,-0.0143650630488991,8.106231689453125e-05,0.020042002201080322
400,prisoners,0.0490601807832717,0.0025480985641479,0.005437672138214111
401,blinds,0.0639290139079094,0.0015537738800048,0.008019566535949707
402,bottles,0.2266461998224258,0.0255743861198425,0.021929502487182617
403,fossil,0.3480633795261383,0.0377318263053894,0.03720223903656006
404,clock,0.3059712648391723,0.0636404752731323,0.04103976488113403
405,gun,0.1712855994701385,0.0210340023040771,0.020621001720428467
406,headset,0.0851389318704605,-0.0005288124084472,0.002882063388824463
407,bear,0.2472037076950073,0.0254499316215515,0.033265888690948486
408,slug,0.1098078936338424,0.0096880197525024,0.02368980646133423
409,shops,0.2476401031017303,0.0244559049606323,0.021795809268951416
410,guards,0.2080135494470596,0.0517812371253967,0.0432744026184082
411,landscapes,0.2232909500598907,0.0394238829612731,0.051027119159698486
412,packaging,0.0789954364299774,0.0060616135597229,0.01585078239440918
413,weights,0.2251205146312713,-0.0151971578598022,0.016952216625213623
414,dog,0.3239850401878357,0.0160363316535949,0.03629612922668457
415,bookshop,0.1976891607046127,0.0105007290840148,0.016166508197784424
416,skull,0.1168418005108833,0.0042947530746459,0.02792072296142578
417,emu,0.1343049108982086,0.0034664273262023,0.012305855751037598
418,tables,0.1335887014865875,-0.0095648765563964,0.013780295848846436
419,dotted,0.0882385671138763,-0.0003695487976074,0.008829057216644287
420,peacock,0.2100470066070556,0.0174587368965148,0.023180246353149414
