layer,unit,val correlation,weight0,concept0,weight1,concept1,weight2,concept2,weight3,concept3,weight4,concept4,weight5,concept5,weight6,concept6,weight7,concept7,weight8,concept8,weight9,concept9,bias,sim correlation
layer1,0,0.243435893,0.023649799,artifact,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.06646435,-0.012877327390015125
layer1,1,0.269199352,0.05612341,artifact,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.166938618,-0.0139455022290349
layer1,2,0.329616784,0.20789886,window screen,0.02287139,structure,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.129653066,0.23206192255020142
layer1,3,0.147871165,0.007851937,solid,0.004304596,mammal,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.198230714,0.07698582857847214
layer1,4,0.35099076,0.010698482,artifact,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.064538464,0.056042347103357315
layer1,5,0.25446914,0.10768041,cartilaginous fish,0.067402005,geological formation,0.027707493,conveyance,0.015064093,artifact,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.093741,0.14978252351284027
layer1,6,0.164826831,0.00722051,instrumentality,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.254644573,0.04129334166646004
layer1,7,0.13143636,0.02519859,furnishing,0.023830708,musical instrument,0.011924738,covering,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.268407017,0.12212932854890823
layer1,8,0.267741101,0.03874283,produce,0.030760935,animal,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.191929981,0.1364831030368805
layer1,9,0.282832992,0.03191122,reptile,0.024954014,mammal,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.210227415,0.21326844394207
layer1,10,0.125523396,0.051921193,substance,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.153772771,-0.004583462607115507
layer1,11,0.272264129,0.019975105,artifact,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.133697987,0.06860969215631485
layer1,12,0.272084042,0.013759714,animal,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.175906956,0.21415004134178162
layer1,13,0.129992076,0.10143084,source of illumination,0.05213806,musical instrument,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.155599475,0.16753920912742615
layer1,14,0.238056776,0.029039698,instrumentality,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.115206525,0.09721342474222183
layer1,15,0.209798871,0.012689683,artifact,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.23291488,0.0349961556494236
layer1,16,0.195351115,0.011301639,organism,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.240935475,0.09879595041275024
layer1,17,0.351773707,0.023512268,organism,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.188271925,0.12915641069412231
layer1,18,0.288427286,0.08843708,window screen,0.026575541,artifact,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.027821118,0.12198341637849808
layer1,19,0.180213975,0.033774965,artifact,0.02882392,carnivore,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.15426667,0.008425503969192505
layer1,20,0.311300146,0.015215823,artifact,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.148590356,0.09725572168827057
layer1,21,0.175077886,0.061217498,langur,0.047064606,big cat,0.005187287,instrumentality,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.072086968,0.08554209023714066
layer1,22,0.195098084,0.008103567,artifact,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.098480068,0.03510831668972969
layer1,23,0.093046719,0.018552862,place of business,0.009797709,solid,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.107949816,-0.03897511959075928
layer1,24,0.12753154,0.09345105,zebra,0.052512217,source of illumination,0.017459882,whole,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.146427348,0.11168823391199112
layer1,25,0.124756736,0.032388754,kite (bird of prey),0.03025594,parachute,0.02717826,opener,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.076399982,0.1107298880815506
layer1,26,0.210595835,0.015331414,device,0.013652838,artifact,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.042649642,0.05471797287464142
layer1,27,0.268948098,0.014035862,artifact,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.209719792,0.04414576292037964
layer1,28,0.104814809,0.123895854,slot machine,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.138834298,0.071175716817379
layer1,29,0.204568941,0.08550491,flower,0.052974477,insect,0.03703108,primate,0.02061144,device,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.06700018,0.1848384141921997
layer1,30,0.137935112,0.10612213,slot machine,0.067575336,spiny-finned fish,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.10219916,0.09034214913845062
layer1,31,0.193259689,0.033753086,placental,0.02497162,artifact,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.074431099,-0.01672377623617649
layer1,32,0.259052691,0.022231637,artifact,0.018213673,device,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.178542003,0.12628506124019623
layer1,33,0.422363469,0.020036677,organism,0.014495217,domestic animal,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.168265134,0.233904168009758
layer1,34,0.389257228,0.03406079,artifact,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.255651504,0.09458857029676437
layer1,35,0.152502603,0.07591634,shark,0.00699215,instrumentality,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.208124071,0.08724997192621231
layer1,36,0.224322269,0.067173794,source of illumination,0.053451102,abstraction,0.024363676,instrumentality,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.074369147,0.19971933960914612
layer1,37,0.130010587,0.00854533,device,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.12014816,0.05720090866088867
layer1,38,0.261624034,0.30754986,cartilaginous fish,0.22921582,aquatic mammal,0.10710286,geological formation,0.09411332,craft,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.130434379,0.2471088469028473
layer1,39,0.260808807,0.09353159,cartilaginous fish,0.028681695,conveyance,0.026141178,artifact,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.174689323,0.09561625123023987
layer1,40,0.138318145,0.056669645,opener,0.039071165,aircraft,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.151018813,0.10145924985408783
layer1,41,0.233419537,0.026487548,instrumentality,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.151222408,0.08193892240524292
