layer,unit,val correlation,weight0,concept0,weight1,concept1,weight2,concept2,weight3,concept3,weight4,concept4,weight5,concept5,weight6,concept6,weight7,concept7,weight8,concept8,weight9,concept9,bias,sim correlation
layer3,0,0.3265528297673523,0.35789594,lighting,0.31600168,forest,0.22113875,doors,0.13399573,hotel room,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.124652162194252,0.2826191186904907
layer3,1,0.3225494514269251,0.44266573,tap,0.41121465,mousse,0.28661087,washing machines,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0432508215308189,0.2378614991903305
layer3,2,0.4155891295281531,0.38360113,brick,0.2407647,medina,0.20881389,building complex,0.12947424,terraces,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0460977628827095,0.39699995517730713
layer3,3,0.3207000045856774,0.32717502,household,0.23709717,mezzanine,0.14581195,work surface,0.14333645,cuisine,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0811317339539527,0.2896501123905182
layer3,4,0.3239714449660281,0.30879694,celebration,0.25194228,nunnery,0.1699402,shops,0.16594309,entrance,0.12425855,house,0.0,0,0,0,0,0,0,0,0,0,0.0880913808941841,0.30484139919281006
layer3,5,0.199169297702363,0.29432476,distance,0.18101977,threshold,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.1951393187046051,0.17270112037658691
layer3,6,0.1895564301011617,0.32000828,raiment,0.2814419,archeology,0.16116172,childs room,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.1708431988954544,0.1375245600938797
layer3,7,0.2223794843186547,0.2569235,duck,0.18801025,physical,0.12948835,mobility,0.10968179,column,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0661145895719528,0.13408821821212769
layer3,8,0.2488068372862087,0.17554209,feeding,0.11447283,bus,0.10987998,technician,0.085672565,pane of glass,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0515538230538368,0.20949985086917877
layer3,9,0.2547506731431138,0.32983539,banyan,0.1637694,terrace,0.12403866,riding,0.123410225,trestle,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0480027757585048,0.246199369430542
layer3,10,0.3294845839146826,0.34826556,ski,0.2748789,winter,0.17097126,building,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.1423106640577316,0.27049702405929565
layer3,11,0.4647980513685257,0.5120866,garden,0.49644026,ecosystem,0.3121031,trail,0.23949037,junk,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0892811864614486,0.4040582776069641
layer3,12,0.4550773050746174,0.63061064,group,0.46962315,celebration,0.3948038,steward,0.19630943,shopping,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0860502794384956,0.44105562567710876
layer3,13,0.1669851264724499,0.25877118,swim,0.10726013,doorway,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.12771637737751,0.1492656171321869
layer3,14,0.1510154456727329,0.15973039,bomber,0.14788629,automaton,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0863942503929138,0.11296078562736511
layer3,15,0.2200134259885937,0.2576524,swimming pool,0.23652123,consumer goods,0.101828165,recreation,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0905168429017067,0.1691320389509201
layer3,16,0.348145082385396,0.19618711,furnishing,0.13729167,entrance,0.1275674,building,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0930956080555915,0.34364497661590576
layer3,17,0.2640603322590522,0.20901866,abbey,0.16179308,mosque,0.16084091,wheeled vehicle,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0494819916784763,0.27244701981544495
layer3,18,0.4075623168125026,0.39963716,shore,0.36698875,pavement,0.28043878,recreation,0.24813996,passing,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.1036566570401191,0.38481295108795166
layer3,19,0.356317293676463,0.7011036,spice,0.47433543,pizza,0.42343372,curio,0.26683244,"inn, indoor",0.25848466,afternoon,0.0,0,0,0,0,0,0,0,0,0,0.1099966019392013,0.32466182112693787
layer3,20,0.4263292564734505,0.3509316,foodstuff,0.3319739,sweets,0.25468937,shelves,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.06123011931777,0.35409680008888245
layer3,21,0.3756089497534806,0.3943805,habitat,0.321878,parade,0.32169962,grass,0.1656358,stalk,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.1634292155504226,0.2835899293422699
layer3,22,0.251914619251576,0.1601433,console,0.12480501,doorframe,0.11069251,pathway,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.114123411476612,0.21833832561969757
