layer,unit,val correlation,weight0,concept0,weight1,concept1,weight2,concept2,weight3,concept3,weight4,concept4,weight5,concept5,weight6,concept6,weight7,concept7,weight8,concept8,weight9,concept9,bias,sim correlation
layer3,0,0.188350249,0.14160247,brace,0.03574784,pup,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.110176019,0.13867048919200897
layer3,1,0.311887448,0.068361,aquatic bird,0.0557455,zoology,0.036777776,hound,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.01527491,0.3268900513648987
layer3,2,0.398095556,0.33898914,embankment,0.18373865,shelves,0.18290123,counter,0.17987753,surrounds,0.16062543,weapon,0.0,0,0.0,0,0,0,0,0,0,0,0.026317239,0.3397417962551117
layer3,3,0.284805914,0.17934759,mocha,0.12613186,veterinarian,0.111574166,antique,0.08438032,zoologist,0.06809295,organ,0.0,0,0.0,0,0,0,0,0,0,0,0.029194638,0.27066290378570557
layer3,4,0.298988308,0.108961694,counter,0.092816636,freight car,0.09180488,furnishing,0.072920956,Shih Tzu,0.06911507,fruit,0.029711522,pup,0.0,0,0,0,0,0,0,0,0.035240334,0.23689128458499908
layer3,5,0.274704573,0.09623848,collection,0.06975024,kennel,0.059916805,supper,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.017505556,0.21683159470558167
layer3,6,0.290303126,0.21080992,sprinkled,0.20913327,crisp,0.05271407,fruit,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.035727806,0.20999713242053986
layer3,7,0.352820461,0.13169646,cheek,0.08616288,zoology,0.058381297,canine,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.054694537,0.3097432851791382
layer3,8,0.365926517,0.291731,eating,0.19967392,snuggle,0.1665292,fur,0.122291945,musician,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.033720084,0.35820117592811584
layer3,9,0.261081392,0.16272959,arrangement,0.09511074,supper,0.09139461,gadget,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.019323099,0.26089686155319214
