layer,unit,val correlation,weight0,concept0,weight1,concept1,weight2,concept2,weight3,concept3,weight4,concept4,weight5,concept5,weight6,concept6,weight7,concept7,weight8,concept8,weight9,concept9,bias,sim correlation
layer2,0,0.2995532544968681,0.41173348,archaeologist,0.3294626,antique,0.28361964,vaulted or arched ceiling,0.22673121,dining,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.184276282787323,0.28252869844436646
layer2,1,0.2019948260531545,0.18353635,snack,0.14155,furniture,0.08249559,canopy,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.1387086659669876,0.18291667103767395
layer2,2,0.3313487132874148,0.116533995,antique,0.11066192,tradition,0.10714742,group,0.085314274,celebration,0.069184646,dinner,0.0,0,0,0,0,0,0,0,0,0,0.0622149109840393,0.32733985781669617
layer2,3,0.2221653789387066,0.2438976,sliding door,0.16920422,cabinet,0.12910873,building,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.212334394454956,0.21718282997608185
layer2,4,0.3527642069037632,0.6560743,group,0.49129513,birdcage,0.4498724,rack,0.36906987,dining,0.33432764,shopping,0.29605764,doors,0,0,0,0,0,0,0,0,0.1813295483589172,0.3453731834888458
layer2,5,0.3586495789597682,0.29918724,diving,0.28112003,neon,0.25975233,ecosystem,0.22968265,edible fruit,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.1925574392080307,0.29736271500587463
layer2,6,0.5352070599326607,0.91456777,greens,0.6874268,ecosystem,0.49559346,garden,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0544489584863185,0.5144950747489929
layer2,7,0.2987530033409653,0.47902462,kiosk,0.39691693,auto,0.33957618,shelves,0.3298626,building facade,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.2223556041717529,0.25633442401885986
layer2,8,0.1938072076374727,0.12445277,mist,0.121454604,garden,0.09828109,tributary,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.169090449810028,0.180668443441391
layer2,9,0.4361724085396207,0.5401869,trainer,0.40431374,assembly,0.382467,cook,0.3795332,group,0.33775213,dining,0.30337313,shopping,0,0,0,0,0,0,0,0,0.1236619725823402,0.43775126338005066
layer2,10,0.3894054406725768,0.66764617,nightlight,0.5475245,show,0.5037849,cellar,0.42311302,dinner,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.2040544003248214,0.3958255648612976
layer2,11,0.3694397727564075,0.2735842,attire,0.25673437,coordination,0.23068982,decoration,0.22912617,eating,0.17497396,labor,0.0,0,0,0,0,0,0,0,0,0,0.1109983772039413,0.4137524962425232
layer2,12,0.2040746147135066,0.21060604,tabletop,0.13360776,comestible,0.079605766,refreshments,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.1186289265751838,0.17461010813713074
layer2,13,0.2119272989924751,0.12582098,tables,0.118140906,household,0.08499366,equipment,0.08434277,centre,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.1273937970399856,0.17715772986412048
layer2,14,0.2289968045927407,0.11578491,feeding,0.112787634,wrinkled,0.092104726,cascade,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.118429809808731,0.1879897266626358
layer2,15,0.1622121049303361,0.08948028,arrangement,0.0640342,cooking,0.057436444,garden,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.1039907336235046,0.14718589186668396
layer2,16,0.3863666256100472,0.19784111,assembly,0.18112749,household,0.16635892,collection,0.095823765,cafe,0.0750116,counter,0.0,0,0,0,0,0,0,0,0,0,0.0937222838401794,0.36852139234542847
